listing_id,latitude,longitude,hover_description,listing_url,price,property_type,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,reviews_per_month,host_id,host_name,host_identity_verified,host_listings_count,host_total_listings_count,license,neighbourhood,minimum_nights
3686,38.86339,-76.98889,Vita's Hideaway,https://www.airbnb.com/rooms/3686,67.0,Private room in home,Private room,1,84,2,0,2010-11-01,2023-08-30,4.64,0.51,4645,Vita,True,1,4,,SE Historic Anacostia,31.0
3943,38.91195,-77.00456,Historic Rowhouse Near Monuments,https://www.airbnb.com/rooms/3943,82.0,Private room in townhouse,Private room,2,504,34,3,2009-05-10,2024-06-09,4.85,2.74,5059,Vasa,True,5,5,Hosted License: 5007242201001033,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",1.0
4197,38.88719,-76.99472,Capitol Hill Bedroom walk to Metro,https://www.airbnb.com/rooms/4197,135.0,Private room in home,Private room,1,61,8,2,2009-05-14,2024-06-09,4.86,0.33,5061,Sandra,True,2,2,Hosted License: 5007242201000749,"SE Capitol Hill, Lincoln Park",7.0
4529,38.90585,-76.94469,Bertina's  House Part One,https://www.airbnb.com/rooms/4529,66.0,Private room in home,Private room,2,102,0,0,2009-08-08,2019-07-05,4.66,0.56,5803,Bertina,True,4,4,Exempt,"NE Eastland Gardens, Kenilworth",30.0
5589,38.91887,-77.04008,Cozy apt in Adams Morgan,https://www.airbnb.com/rooms/5589,129.5,Entire rental unit,Entire home/apt,3,96,1,0,2009-09-22,2023-08-17,4.5,0.53,6527,Ami,True,2,4,,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",31.0
178395,38.96165,-77.01858,"Spare Room for Washington,DC Visit or entire house",https://www.airbnb.com/rooms/178395,399.0,Private room in home,Private room,1,0,0,0,,,,,852801,Allison,True,2,2,,"NW-mid Takoma, Brightwood, Manor Park",31.0
6165,38.95331,-77.03624,Private Bath & Laundry  + Huge Lower Level Suite,https://www.airbnb.com/rooms/6165,66.0,Private room in townhouse,Private room,1,23,1,0,2010-05-16,2023-07-03,4.95,0.13,5782,Val,False,1,18,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
7103,38.91999,-77.09774,Lovely guest suite in a quiet but close-in neighborhood,https://www.airbnb.com/rooms/7103,69.0,Entire guest suite,Entire home/apt,2,91,0,0,2010-03-21,2022-06-03,4.79,0.52,17633,Charlotte,True,32,167,,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",31.0
11785,38.92622,-77.07591,Sanctuary near Cathedral,https://www.airbnb.com/rooms/11785,85.0,Entire rental unit,Entire home/apt,4,414,2,1,2010-01-12,2024-06-01,4.59,2.35,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
12442,38.92756,-77.07667,Peaches & Cream near Cathedral,https://www.airbnb.com/rooms/12442,52.0,Private room in home,Private room,2,118,2,0,2010-03-12,2024-04-06,4.62,0.68,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
14218,38.92668,-77.07686,Quiet Comfort near Nat'l Cathedral,https://www.airbnb.com/rooms/14218,52.0,Private room in home,Private room,2,104,0,0,2011-05-01,2023-06-02,4.62,0.65,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
17131,38.92644,-77.07646,The Loft near National Cathedral,https://www.airbnb.com/rooms/17131,52.0,Private room in home,Private room,2,108,2,0,2010-03-24,2024-04-14,4.65,0.62,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
27682,38.9665,-77.00645,Private 1-bed apartment-Walk to MET,https://www.airbnb.com/rooms/27682,65.0,Entire rental unit,Entire home/apt,1,11,0,0,2010-05-12,2022-08-13,5.0,0.06,36646,Ellen,True,2,2,,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",120.0
32087,38.91766,-77.04598,B&B Charm - Room 301 | Walk Dupont Circle Metro,https://www.airbnb.com/rooms/32087,236.0,Private room in bed and breakfast,Private room,2,15,0,0,2011-09-25,2023-01-29,4.86,0.1,138459,Lucia,True,16,18,Exempt,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",1.0
52092,38.9077,-77.02431,People's Place 2- Convention Center,https://www.airbnb.com/rooms/52092,150.5,Entire rental unit,Entire home/apt,4,196,1,0,2010-09-26,2024-02-04,4.36,1.17,50148,Adreinne,True,6,8,,"NW-mid Shaw, Logan Circle",31.0
62122,38.92238,-77.04709,"STUDIO SUITE IN THE TREE TOPS:ADAMS MORGAN,WOODLEY",https://www.airbnb.com/rooms/62122,105.0,Private room in home,Private room,3,138,16,1,2012-08-31,2024-05-28,4.86,0.96,301975,Sarah (And JT),True,1,1,Hosted License: 5007242201000081,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",5.0
93551,38.91433,-77.01876,Upscale Master Close to Everything,https://www.airbnb.com/rooms/93551,99.0,Private room in townhouse,Private room,2,103,1,0,2011-04-19,2023-07-30,4.74,0.64,481929,Chris,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
116951,38.91435869686174,-77.01809903471504,Upscale Private Close to Everything,https://www.airbnb.com/rooms/116951,87.0,Private room in townhouse,Private room,2,85,1,0,2011-06-04,2023-08-06,4.68,0.53,481929,Chris,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
153545,38.94286,-77.04417,Guest Room 3 miles to the White House,https://www.airbnb.com/rooms/153545,48.0,Private room in home,Private room,1,40,2,1,2011-09-15,2024-06-01,4.66,0.26,738459,Natasha,True,5,6,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812,"NW-mid Brightwood Park, Crestwood, Petworth",30.0
155859,38.96628,-77.0309,~Upper North West GuestNest DC,https://www.airbnb.com/rooms/155859,60.0,Private room in home,Private room,1,129,0,0,2011-07-25,2019-10-28,4.87,0.82,745305,Larry And Paulette,True,2,2,,"NW-mid Takoma, Brightwood, Manor Park",31.0
164069,38.91366,-77.00803,Master en-suite in historical house near monuments,https://www.airbnb.com/rooms/164069,83.0,Private room in home,Private room,2,234,33,10,2011-07-12,2024-06-17,4.87,1.48,5059,Vasa,True,5,5,Hosted License: 5007242201001033,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",1.0
174808,38.86432,-76.98749,Historic American Four Square,https://www.airbnb.com/rooms/174808,95.0,Private room in home,Private room,2,86,14,3,2016-04-11,2024-06-08,4.94,0.86,835242,Jeffrey,False,1,4,Hosted License: 5007242201001736,SE Historic Anacostia,2.0
196429,38.96923,-77.02041,"Takoma Garden apt-Lush yard,pets ok",https://www.airbnb.com/rooms/196429,125.0,Entire guest suite,Entire home/apt,3,5,0,0,2014-10-27,2022-04-01,4.2,0.04,956417,Julia,True,1,6,,"NW-mid Takoma, Brightwood, Manor Park",31.0
198685,38.93395,-77.01625,Private room in central location.,https://www.airbnb.com/rooms/198685,65.0,Private room in townhouse,Private room,2,157,3,0,2011-09-03,2024-02-27,4.73,1.01,966613,Robin,True,1,5,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
201116,38.97474,-77.01997,Victorian Haven - Private Basement!,https://www.airbnb.com/rooms/201116,90.0,Entire rental unit,Entire home/apt,2,225,4,0,2011-09-16,2024-02-29,4.49,1.45,983611,Reed,True,1,1,Hosted License: 5007242201001837,"NW-mid Takoma, Brightwood, Manor Park",28.0
223203,38.98853,-77.04441,ROOM FOR RENT IN A NICE AREA OF DC,https://www.airbnb.com/rooms/223203,90.0,Private room in home,Private room,2,15,2,0,2011-10-24,2024-05-19,4.8,0.1,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
223922,38.94482,-77.04437,Private Retreat Apt. in DC. Pets are Welcome Free!,https://www.airbnb.com/rooms/223922,123.0,Entire home,Entire home/apt,3,207,18,2,2011-09-25,2024-06-10,4.75,1.33,738459,Natasha,True,5,6,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812,"NW-mid Brightwood Park, Crestwood, Petworth",1.0
251611,38.98853,-77.04441,LUXURY LIVING AT A BARGAIN,https://www.airbnb.com/rooms/251611,90.0,Private room in home,Private room,3,1,0,0,2019-03-10,2019-03-10,5.0,0.02,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
251615,38.98853,-77.04441,NICE HOUSE IN A VERY NICE NEIGHBORHOOD,https://www.airbnb.com/rooms/251615,90.0,Private room in home,Private room,2,6,0,0,2018-06-30,2022-08-19,4.83,0.08,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
251619,38.98853,-77.04441,LUXURY LIVING AT A BARGAIN,https://www.airbnb.com/rooms/251619,90.0,Private room in home,Private room,2,9,0,0,2013-03-30,2023-04-03,4.67,0.07,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
262629,38.96691,-77.0044,Guest bedroom and private bath.,https://www.airbnb.com/rooms/262629,58.0,Private room in home,Private room,1,41,1,0,2011-11-11,2024-05-03,4.88,0.27,36646,Ellen,True,2,2,Exempt,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",90.0
290001,38.91001,-77.02563,"Cozy Rowhouse Near Logan Circle, Convention Center",https://www.airbnb.com/rooms/290001,190.0,Entire townhouse,Entire home/apt,2,180,16,2,2012-03-17,2024-06-11,4.86,1.21,1505235,Jane,True,1,1,Unhosted License: 5007262201002841,"NW-mid Shaw, Logan Circle",2.0
296196,38.9146,-77.03602,Charming Dupont English Basement,https://www.airbnb.com/rooms/296196,149.0,Entire rental unit,Entire home/apt,4,89,19,2,2012-02-22,2024-06-10,4.9,0.59,1528235,Frank,False,1,1,Hosted License: 5007242201000602,"NW-mid Dupont Circle, Connecticut Avenue/K Street",3.0
299030,38.9806,-77.03084,Red Room - Washington 1-2/p Bedroom near Metro,https://www.airbnb.com/rooms/299030,95.0,Private room in home,Private room,2,42,9,3,2012-05-09,2024-06-09,4.87,0.28,1541062,Donna,False,2,3,Hosted License: 5007242201000328,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",1.0
303723,38.91611,-77.02662,"Modern Private English Unit, Great Location",https://www.airbnb.com/rooms/303723,159.0,Entire guest suite,Entire home/apt,2,169,0,0,2015-05-24,2020-03-12,4.78,1.53,1563230,Gennet,True,1,2,Exempt,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
306465,38.91297,-77.0465,"Spacious Dupont Circle Apt: Walk to Metro, Shops!",https://www.airbnb.com/rooms/306465,115.0,Entire rental unit,Entire home/apt,4,19,0,0,2012-03-14,2023-03-29,4.56,0.13,767543,Dana,True,1,12,Hosted License: 5007242201002389,"NW-mid Dupont Circle, Connecticut Avenue/K Street",90.0
313405,38.9793,-77.0283,Blue Room - Washington 1-2p Bedroom Near Metro,https://www.airbnb.com/rooms/313405,98.0,Private room in home,Private room,2,44,17,2,2012-04-22,2024-06-10,4.88,0.3,1541062,Donna,False,2,3,Hosted License: 5007242201000328,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",1.0
339208,38.89094,-76.93638,METRO ACCESSIBLE TWO BEDROOM APT,https://www.airbnb.com/rooms/339208,80.0,Entire rental unit,Entire home/apt,6,164,14,2,2012-03-07,2024-06-19,4.74,1.1,1722407,Wayne,False,1,4,Hosted License: 5007242201000688,"SE Capitol View, Marshall Heights, Benning Heights",4.0
355527,38.88408,-77.0035,Steps for US Capitol .. Library of Congress,https://www.airbnb.com/rooms/355527,205.0,Entire rental unit,Entire home/apt,3,151,4,0,2012-03-01,2024-04-15,4.79,1.01,1096793,Marina,True,1,4,Hosted License: 5007242201001215,"SE Capitol Hill, Lincoln Park",2.0
409582,38.88306,-76.99497,Capitol Hill studio apartment (Eastern Market),https://www.airbnb.com/rooms/409582,152.5,Entire rental unit,Entire home/apt,2,605,27,0,2012-04-12,2024-05-18,4.88,4.07,2038963,Kelly,True,5,7,Hosted License: 5007242101000002,"SE Capitol Hill, Lincoln Park",2.0
841260,38.93719,-77.02335,Metro Style Living in Washington DC,https://www.airbnb.com/rooms/841260,39.0,Private room in rental unit,Private room,1,16,2,0,2013-06-10,2023-12-05,4.44,0.12,315148,John,True,52,81,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
437005,38.86256,-76.98689,"The Buddha behind the ""Blue Door""",https://www.airbnb.com/rooms/437005,396.0,Private room in home,Private room,2,105,0,0,2012-05-01,2021-09-23,4.85,0.71,2170422,Greta,True,2,2,,SE Historic Anacostia,31.0
446147,38.90549,-77.02847,2 Level Modern Condo in City Center,https://www.airbnb.com/rooms/446147,125.0,Entire condo,Entire home/apt,2,0,0,0,,,,,2215579,Vijay,True,1,2,,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",150.0
453315,38.89538,-76.98648,Efficiency suite in Capitol Hill,https://www.airbnb.com/rooms/453315,95.0,Entire guest suite,Entire home/apt,2,988,69,6,2012-05-14,2024-06-11,4.88,6.7,2252538,Adam And Jen,True,1,1,Hosted License: 5007242201000823,"NE Union Station, Stanton Park, Kingman Park",2.0
501809,38.91454,-77.01814,Upstair Private Close to Everything,https://www.airbnb.com/rooms/501809,76.0,Private room in townhouse,Private room,2,35,1,0,2013-08-01,2023-07-29,4.86,0.26,481929,Chris,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
525672,38.88183,-76.98911,Capitol Hill-SLPS 4-Walk 2 blk Metro/Cafes,https://www.airbnb.com/rooms/525672,135.0,Entire rental unit,Entire home/apt,4,267,18,1,2012-07-13,2024-06-02,4.87,1.84,2583808,Desiree,True,5,6,Hosted License: 5007242201002738,"SE Capitol Hill, Lincoln Park",2.0
538598,38.89881,-76.99578,Walking Distance to the Capitol!,https://www.airbnb.com/rooms/538598,150.0,Entire home,Entire home/apt,4,11,3,0,2016-03-26,2024-04-29,4.73,0.11,2645588,Justin,True,1,1,Unhosted License: 5007262201002840,"NE Union Station, Stanton Park, Kingman Park",30.0
542144,38.88745,-76.99293,Ground floor apartment by Eastern Market metro,https://www.airbnb.com/rooms/542144,145.0,Entire townhouse,Entire home/apt,2,32,2,1,2013-11-10,2024-06-07,4.91,0.25,2666087,Rhea,True,1,1,,"SE Capitol Hill, Lincoln Park",31.0
561697,38.91096,-77.00858,Spacious Downtown DC Apartment,https://www.airbnb.com/rooms/561697,126.0,Entire rental unit,Entire home/apt,6,351,15,0,2012-07-28,2023-11-27,4.77,2.42,2761762,Russell,True,4,11,Hosted License: 5007242201002692,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",2.0
563607,38.91563852430024,-77.03795508901203,Stylish Studio in Dupont Circle with Washer/Dryer,https://www.airbnb.com/rooms/563607,130.0,Entire rental unit,Entire home/apt,2,164,51,3,2016-07-03,2024-05-27,4.79,1.69,2771266,Shafiq,True,2,2,Hosted License: 5007242201000536,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
654835,38.91504,-77.07064,Georgetown's Chateau Bleu - Prv Rm2,https://www.airbnb.com/rooms/654835,139.0,Private room in home,Private room,2,14,0,0,2013-04-22,2022-05-14,4.62,0.1,1671809,Mary Beth,True,3,7,,"NW-far Georgetown, Burleith/Hillandale",31.0
660514,38.92539,-77.02934,"Master Suite- Private Deck, Whirlpool bath",https://www.airbnb.com/rooms/660514,75.0,Private room in townhouse,Private room,1,5,0,0,2018-08-25,2021-09-06,4.2,0.07,2231801,Juanita,True,3,8,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
660537,38.92632759125191,-77.02766898838884,Southern Suite,https://www.airbnb.com/rooms/660537,60.0,Private room in townhouse,Private room,1,2,2,1,2023-09-25,2024-06-02,5.0,0.22,2231801,Juanita,True,3,8,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",45.0
688914,38.85045,-76.97992,Master BR and Bath in Sunny TH,https://www.airbnb.com/rooms/688914,150.0,Private room in townhouse,Private room,2,10,3,0,2019-06-17,2024-02-10,5.0,0.16,3517743,Kanita,True,12,13,,"SE Douglas, Shipley Terrace",31.0
723716,38.93605,-77.04289,Apartment near Rock Creek Park,https://www.airbnb.com/rooms/723716,66.0,Entire rental unit,Entire home/apt,1,46,20,1,2015-07-05,2024-05-29,4.61,0.42,3138065,Steve,True,2,2,Hosted License: 5007262201000218,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",5.0
748316,38.89707,-76.9881,Cozy Cabin in the City on Cap Hill,https://www.airbnb.com/rooms/748316,125.0,Entire guesthouse,Entire home/apt,2,754,30,3,2012-11-13,2024-06-06,4.88,5.34,1399272,Ken,True,1,3,Hosted License: 5007242201000434,"NE Union Station, Stanton Park, Kingman Park",2.0
763569,38.93624,-77.05813,Romantic Studio in Perfect Location,https://www.airbnb.com/rooms/763569,70.0,Entire rental unit,Entire home/apt,2,18,0,0,2013-07-24,2023-05-07,4.83,0.14,738459,Natasha,True,5,6,,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",90.0
1571112,38.91579,-77.04042,"Surprisingly Sunny, Arty Apartment",https://www.airbnb.com/rooms/1571112,145.0,Entire rental unit,Entire home/apt,2,140,6,1,2013-09-15,2024-06-14,4.94,1.07,8354112,Marcy,True,2,4,Hosted License: 5007242201001262,"NW-mid Dupont Circle, Connecticut Avenue/K Street",15.0
792286,38.88023,-76.93999,Quaint 3/2.5 home in Fort Dupont,https://www.airbnb.com/rooms/792286,107.0,Entire rental unit,Entire home/apt,8,7,7,1,2024-02-24,2024-06-08,4.43,1.76,100727,Capital Vacation,True,2,4,Hosted License: 5007242201002072,"SE Capitol View, Marshall Heights, Benning Heights",3.0
792578,38.88529,-76.9509,Lovely Comfortable Home w/FREE PARKING,https://www.airbnb.com/rooms/792578,400.0,Entire townhouse,Entire home/apt,6,92,0,0,2013-03-14,2019-04-21,4.42,0.67,4027780,Leonard,True,1,4,Hosted License: 6574585512304987,"NE/SE River Terrace, Benning, Greenway, Dupont Park",2.0
800076,38.91646194458008,-77.03011322021484,Walkers Paradise  with Private Patio,https://www.airbnb.com/rooms/800076,146.0,Entire rental unit,Entire home/apt,2,239,14,3,2013-03-10,2024-06-13,4.8,1.74,3885360,Too,True,1,2,Hosted License: 5007242201001051,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",1.0
808830,38.92087,-77.07631,Cozy comfort and convenience in DC,https://www.airbnb.com/rooms/808830,125.0,Private room in home,Private room,6,423,17,1,2013-01-20,2024-06-07,4.9,3.04,3765717,Jane,True,1,1,Hosted License: 5007242201000557,"NW-far Cathedral Heights, McLean Gardens, Glover Park",1.0
815855,38.90881,-77.02255,People's Place 3 - Convention Center,https://www.airbnb.com/rooms/815855,150.5,Entire rental unit,Entire home/apt,2,168,4,0,2013-04-13,2024-02-15,4.22,1.23,50148,Adreinne,True,6,8,,"NW-mid Shaw, Logan Circle",31.0
828497,38.94291,-77.07173,"Private floor with 3BR/2BA, free pkg, Metro",https://www.airbnb.com/rooms/828497,168.0,Private room in home,Private room,6,123,21,1,2013-04-16,2024-06-09,4.89,0.9,3825475,Sheri,True,2,2,Hosted License: 5007242201000639,"NW-far Friendship Heights, American University Park, Tenleytown",3.0
842418,38.89898,-77.01629,Luxury Penthouse in the heart of DC!,https://www.airbnb.com/rooms/842418,150.0,Entire condo,Entire home/apt,2,67,0,0,2013-01-12,2022-06-28,4.78,0.48,2236092,Kristi,True,3,10,,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",31.0
860336,38.90847,-77.04681,Luxury Spacious Master Suite RoofDeck in DuPont,https://www.airbnb.com/rooms/860336,153.0,Private room in home,Private room,3,540,34,1,2013-02-22,2024-06-07,4.74,3.91,511136,Tommy,True,4,10,Hosted License: 5007242201000569,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
860776,38.91785,-77.01498,Gorgeous cozy room available in the heart of DC,https://www.airbnb.com/rooms/860776,35.0,Private room in condo,Private room,1,19,3,0,2016-12-19,2023-12-15,4.42,0.21,315148,John,True,52,81,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
861775,38.8491,-76.97982,Private BR Shared Bath Sunny TH - B,https://www.airbnb.com/rooms/861775,65.0,Private room in home,Private room,2,24,1,0,2015-03-23,2024-04-28,4.83,0.21,3517743,Kanita,True,12,13,,"SE Douglas, Shipley Terrace",31.0
873182,38.95345,-76.99504,Spacious English Basement w/ Natural Sun & Parking,https://www.airbnb.com/rooms/873182,90.0,Entire rental unit,Entire home/apt,3,48,1,0,2016-09-24,2024-03-28,4.63,0.51,4608059,Joy,True,1,1,Hosted License: 5007242201001457,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",7.0
883653,38.9356,-77.04468,Green Historic Mt. Pleasant House,https://www.airbnb.com/rooms/883653,106.0,Entire townhouse,Entire home/apt,7,36,3,0,2013-04-01,2023-12-30,4.92,0.26,1541121,Asa & Andrea,True,2,2,Unhosted License: 5007262201000253,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.0
886283,38.94492,-77.09234,Tenleytown/AU Park Basement Apt.,https://www.airbnb.com/rooms/886283,100.0,Entire rental unit,Entire home/apt,2,56,1,0,2013-01-23,2024-05-20,4.64,0.4,4698675,Katy,False,1,3,Hosted License: 5007242201001442<br />Unhosted License: 5007262201001443,"NW-far Friendship Heights, American University Park, Tenleytown",30.0
887461,38.93788,-77.02313,Cozy room right next to the petworth metro station,https://www.airbnb.com/rooms/887461,39.0,Private room in rental unit,Private room,1,18,1,0,2015-07-02,2023-10-21,4.5,0.16,315148,John,True,52,81,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
888029,38.93664,-77.02298,PERFECT ROOM FOR INTERNS OR STUDENTS,https://www.airbnb.com/rooms/888029,38.0,Private room in rental unit,Private room,1,17,3,0,2013-08-31,2024-03-10,4.59,0.13,315148,John,True,52,81,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
893529,38.91223,-77.01067,Chic and in the City Room,https://www.airbnb.com/rooms/893529,120.0,Private room in home,Private room,1,1,0,0,2013-06-15,2013-06-15,0.0,0.01,4752493,Kristie,False,1,2,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
898543,38.90153,-77.05434,welcome to foggy bottom - on metro!,https://www.airbnb.com/rooms/898543,165.0,Entire townhouse,Entire home/apt,5,164,0,0,2014-09-13,2023-03-23,4.91,1.38,4795247,Diana,True,2,3,,"NW-mid West End, Foggy Bottom, GWU",31.0
3821950,38.91701,-77.01559,Ideal Double Occupancy Room,https://www.airbnb.com/rooms/3821950,159.0,Private room in home,Private room,3,21,1,0,2015-07-31,2023-09-02,4.81,0.19,19143862,Louise,True,10,15,Hosted License: 5007242201001151,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",27.0
898544,38.8996,-77.05277,welcome to the heart of washington,https://www.airbnb.com/rooms/898544,180.0,Entire townhouse,Entire home/apt,5,128,0,0,2014-03-11,2022-09-16,4.91,1.02,4795247,Diana,True,2,3,,"NW-mid West End, Foggy Bottom, GWU",31.0
902573,38.91054,-77.02149,Primo Live-In Office Near Downtown,https://www.airbnb.com/rooms/902573,89.0,Private room in home,Private room,2,23,0,0,2013-06-01,2016-11-16,4.74,0.17,481929,Chris,True,4,5,,"NW-mid Shaw, Logan Circle",31.0
925318,38.9413,-77.03284,Basement Studio,https://www.airbnb.com/rooms/925318,51.0,Entire townhouse,Entire home/apt,2,10,2,0,2013-03-27,2024-05-04,4.7,0.07,4977214,Lisa,True,1,3,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
945426,38.9604,-77.08253,1BR Suite in the Heart of Things,https://www.airbnb.com/rooms/945426,92.0,Private room in home,Private room,2,493,70,6,2013-04-01,2024-06-17,4.95,3.61,5121445,Rose,True,1,3,Hosted License: 5007242201000371,"NW-far Friendship Heights, American University Park, Tenleytown",2.0
1026034,38.91007,-77.03316,Perfect studio in VERY central DC,https://www.airbnb.com/rooms/1026034,152.0,Entire rental unit,Entire home/apt,4,490,54,2,2013-05-20,2024-05-26,4.95,3.63,2070536,Joel,True,2,2,Hosted License: 5007242201000142,"NW-mid Shaw, Logan Circle",2.0
1092713,38.90989,-77.04602,Heart DuPont - Deluxe 1BR/1BA/Kitchen/Opt Parking,https://www.airbnb.com/rooms/1092713,155.0,Entire rental unit,Entire home/apt,6,454,23,0,2013-05-20,2024-05-21,4.57,3.36,511136,Tommy,True,4,10,Hosted License: 5007242201000569,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
23654380,38.95547,-77.01321,Cozy Private Room,https://www.airbnb.com/rooms/23654380,49.0,Private room in home,Private room,2,23,0,0,2018-03-15,2022-09-19,4.61,0.3,177085783,Firtuna & Mike,False,5,8,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
1112617,38.91843,-77.04338,Skylit Studio in Adams Morgan,https://www.airbnb.com/rooms/1112617,120.0,Entire rental unit,Entire home/apt,2,195,8,2,2015-05-25,2024-05-31,4.82,1.76,6105873,John,True,2,4,Hosted License: 5007242201003206,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",5.0
1177438,38.90419,-77.0022,1890s Rowhouse @ Union Inn,https://www.airbnb.com/rooms/1177438,198.0,Entire home,Entire home/apt,8,298,30,2,2013-06-28,2024-05-31,4.76,2.23,6027536,Freddie,True,3,3,Hosted License: 5007242201001550,"NE Union Station, Stanton Park, Kingman Park",2.0
1205516,38.87164,-77.01247,02. Small furnished room in Washington,https://www.airbnb.com/rooms/1205516,70.0,Private room in home,Private room,1,427,50,3,2013-05-29,2024-06-13,4.46,3.17,3672670,Dennis,False,14,17,Hosted License: 5007242201000434,"SW Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",1.0
1245292,38.96594,-77.078,Railroad Retirement w/Private Bath in Chevy Chase!,https://www.airbnb.com/rooms/1245292,78.0,Private room in home,Private room,2,357,4,1,2014-09-06,2024-06-06,4.91,2.99,5448602,Maureen,True,4,4,,"NW-far Hawthorne, Barnaby Woods, Chevy Chase",31.0
1336217,38.92090039016265,-77.07768982807863,"Brand New, Full APT Near Georgetown w Free Parking",https://www.airbnb.com/rooms/1336217,203.0,Entire home,Entire home/apt,4,36,36,3,2023-06-22,2024-06-04,4.94,2.95,4928965,Eric,True,1,1,Hosted License: 5007242201002839,"NW-far Cathedral Heights, McLean Gardens, Glover Park",2.0
34513377,38.92668,-76.97355,Beautiful private room w private bathroom,https://www.airbnb.com/rooms/34513377,65.0,Private room in rental unit,Private room,1,0,0,0,,,,,218678320,Olivia,True,1,1,,"NE Brookland, Brentwood, Langdon",31.0
1446230,38.92806,-77.03796,6 month minimum stay: Exquisite Studio AdMo,https://www.airbnb.com/rooms/1446230,70.0,Entire rental unit,Entire home/apt,2,21,0,0,2013-09-29,2022-12-18,4.71,0.16,3574033,Grace,False,2,13,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",60.0
1472332,38.94858,-76.99163,★Free Parking . Queen Bed Comfy With Patio ★,https://www.airbnb.com/rooms/1472332,65.0,Private room in home,Private room,2,89,6,0,2016-10-10,2024-05-19,4.85,0.95,7882953,Escale,False,3,4,Hosted License: 5007242201002134,"NE North Michigan Park, Michigan Park, University Heights",3.0
